USER NAME           ID                  LOCATION
@DerekE23           154973              Nampa
@EclipticEquinox    154975              Nampa
@LoveGoneApparel:   154994              Los Angeles
@twizzler04         155080              Nampa
@AdobeSXSW          155085              Nampa
@CoolhausATX        155090              Los Angeles
@KVUE               155100              Boise
@kramer_paul        155155              Boise
@2Chainz,           155180              Boise
@toPoderweb:        155181              Los Angeles
@CardoGotWings:     155198              Boise
@CortezBryant:      155200              Boise
@Evol_Intent        155217              Los Angeles
@HoneyLKCocaine     155227              Los Angeles
@HotNewHipHop:      155228              Nampa
@JuliaBeverly:      155237              Boise
@JusGet_21_DaRoc    155238              Nampa
@KiaraCocaine       155244              Nampa
@KushAshleyOut      155248              Boise
@MachineGunKelly    155254              Nampa
@RedCafe            155270              Nampa
@SchmexyDork        155273              Boise
@YMCMBPromotions:   155293              Boise
@ash_nichole3       155301              Boise
@iamgmar:           155320              Boise
@jprince713:        155321              Nampa
@leemartin:         155323              Boise
@mayhemSLR          155329              Boise
@mrmickeylowe       155330              Los Angeles
@theupbeats         155337              Los Angeles
@MandySroka         155345              Los Angeles
@ProfNet:           155347              Los Angeles
@Elliefacee's       155378              Boise
@KingAnthony11:     155385              Los Angeles
@RudayAlva          155400              Boise
@taniavramos:       155440              Nampa
@2AMCHANGMIN)       155450              Boise
@2AMCHANGMIN:       155451              Nampa
@2AMJinwoon!        155457              Nampa
@2AMtinghsuan       155471              Boise
@2PMegu:            155481              Nampa
@2am_stay912        155484              Los Angeles
@2pmphilippines     155493              Boise
@BTOB_Official      155514              Los Angeles
@CULTWOcrazycow     155521              Boise
@Christine092wy:    155525              Los Angeles
@Wild2Day:          155700              Los Angeles
@ZZANGHANA          155713              Nampa
@acciodongwoon:     155721              Los Angeles
@agh0903            155722              Nampa
@enewsWorld:        155775              Nampa
@follow2AM          155785              Boise
@followWG:          155787              Boise
@follow_khun:       155788              Boise
@formbcmusic:       155789              Los Angeles
@frog799            155790              Nampa
@ggovely            155792              Boise
@helloim0279        155801              Nampa
@janeyjk            155814              Los Angeles
@mimimimi0502       155859              Nampa
@musical_Lacage:    155875              Boise
@nickymaru          155882              Nampa
@onlyJYPnation:     155890              Boise
@seoungah97         155910              Los Angeles
@sgXCLUSIVE:        155912              Nampa
@spreadthewg        155925              Los Angeles
@AdamHorowitzLA:    155974              Los Angeles
@Hikaru_Jan         157010              Los Angeles
@PardeepNainu       157023              Nampa
@TRMK's             157031              Los Angeles
@GameArena          157097              Boise
@Hao_Nguyen         157101              Boise
@JasonClareMP.      157102              Nampa
@SenatorLudlam      157110              Los Angeles
@TheRadix           157112              Nampa
@TristanK           157113              Nampa
@YahtzeeCroshaw,    157114              Los Angeles
@andrew_gunsberg:   157119              Los Angeles
@annabelcrabb       157120              Boise
@beneltham:         157121              Los Angeles
@savepointtv        157142              Nampa
@theburgerman:      157145              Nampa
@zemaj              157148              Nampa
@PMOIndia           157180              Nampa
@PawelOrzech        157183              Nampa
@StephieJaine       157187              Los Angeles
@aheywood           157202              Nampa
@at__steve:         157212              Los Angeles
@grumblebeeâ€�?and157247              Nampa
@martijneinstein    157277              Nampa
@meijin007          157278              Los Angeles
@nima:              157291              Los Angeles
@nsallembien:       157294              Boise
@purplebears_       157303              Boise
@realhakhan         157305              Boise
@twitter_fa         157332              Boise
@twitter_fa:        157333              Boise
@DaTrillStak5       157372              Nampa
@I_Am_Iman.         157383              Los Angeles
@TwistedStealth:    157414              Boise
@bradyheslip        157417              Los Angeles
@jackiebaby810      157428              Nampa
@MarcIlagan         157472              Boise
@PerfectUgly        157479              Nampa
@its_Shenanigan     157512              Boise
@greywardens        157577              Los Angeles
@scrubber           157592              Nampa
@stevenringo        157595              Nampa
@optionselect       157751              Boise
@EaglesInsider      157778              Boise
@noahkagan:         157841              Boise
@omgpop.com         157842              Los Angeles
@Aloisius:          157874              Nampa
@ESQFood:           157890              Boise
